8527	NAD83(2011) / KS RCS zone 10	+proj=lcc +lat_1=39.6333333333333 +lat_0=39.6333333333333 +lon_0=-95.75 +k=1.00004 +x_0=3200406.4008128 +y_0=213360.426720853 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8528	NAD83(2011) / KS RCS zone 11	+proj=lcc +lat_1=39.1 +lat_0=39.1 +lon_0=-95.25 +k=1.000033 +x_0=3505207.01041402 +y_0=182880.365760731 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8529	NAD83(2011) / KS RCS zone 12	+proj=tmerc +lat_0=36.75 +lon_0=-101.416666666667 +k=1.00014 +x_0=3810007.62001524 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8531	NAD83(2011) / KS RCS zone 13	+proj=tmerc +lat_0=36.75 +lon_0=-100.4 +k=1.000109 +x_0=4114808.22961646 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8533	NAD83(2011) / KS RCS zone 14	+proj=tmerc +lat_0=36.75 +lon_0=-99.6666666666667 +k=1.000097 +x_0=4419608.83921768 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8534	NAD83(2011) / KS RCS zone 15	+proj=tmerc +lat_0=36.75 +lon_0=-99.2 +k=1.000087 +x_0=4724409.4488189 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8535	NAD83(2011) / KS RCS zone 16	+proj=tmerc +lat_0=36.75 +lon_0=-98.55 +k=1.000069 +x_0=5029210.05842011 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8536	NAD83(2011) / KS RCS zone 17	+proj=lcc +lat_1=37.7666666666667 +lat_0=37.7666666666667 +lon_0=-97.5 +k=1.000059 +x_0=5334010.66802133 +y_0=121920.243840488 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8538	NAD83(2011) / KS RCS zone 18	+proj=lcc +lat_1=37.1833333333333 +lat_0=37.1833333333333 +lon_0=-97.5 +k=1.000055 +x_0=5638811.27762255 +y_0=60960.1219202438 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8539	NAD83(2011) / KS RCS zone 19	+proj=tmerc +lat_0=36.75 +lon_0=-95.9666666666667 +k=1.000034 +x_0=5943611.88722377 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8540	NAD83(2011) / KS RCS zone 20	+proj=tmerc +lat_0=36.75 +lon_0=-95.0833333333333 +k=1.000031 +x_0=6248412.49682499 +y_0=0 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=us-ft +no_defs
8541	NAD83(FBN)	+proj=geocent +ellps=GRS80 +units=m +no_defs
8542	NAD83(FBN)	+proj=longlat +ellps=GRS80 +no_defs
8543	NAD83(HARN Corrected)	+proj=geocent +ellps=GRS80 +units=m +no_defs
8544	NAD83(HARN Corrected)	+proj=longlat +ellps=GRS80 +no_defs
8545	NAD83(HARN Corrected)	+proj=longlat +ellps=GRS80 +no_defs
8675	N43 height	+vunits=m +no_defs
8677	MGI 1901 / Balkans zone 5	+proj=tmerc +lat_0=0 +lon_0=15 +k=0.9999 +x_0=5500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
8678	MGI 1901 / Balkans zone 6	+proj=tmerc +lat_0=0 +lon_0=18 +k=0.9999 +x_0=6500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
8679	MGI 1901 / Balkans zone 8	+proj=tmerc +lat_0=0 +lon_0=24 +k=0.9999 +x_0=8500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
8682	SRB_ETRS89 / UTM zone 34N	+proj=utm +zone=34 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
8683	SRB_ETRS89	+proj=geocent +ellps=GRS80 +units=m +no_defs
8684	SRB_ETRS89	+proj=longlat +ellps=GRS80 +no_defs
8685	SRB_ETRS89	+proj=longlat +ellps=GRS80 +no_defs
8686	MGI 1901 / Slovenia Grid	+proj=tmerc +lat_0=0 +lon_0=15 +k=0.9999 +x_0=500000 +y_0=0 +ellps=bessel +towgs84=682,-203,480,0,0,0,0 +units=m +no_defs
8687	Slovenia 1996 / UTM zone 33N	+proj=utm +zone=33 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs
8690	SVS2010 height	+vunits=m +no_defs
8691	SRB_VRS12 height	+vunits=m +no_defs
8692	NAD83(MA11) / UTM zone 54N	+proj=utm +zone=54 +ellps=GRS80 +units=m +no_defs
8693	NAD83(MA11) / UTM zone 55N	+proj=utm +zone=55 +ellps=GRS80 +units=m +no_defs
8694	Camacupa 2015	+proj=longlat +a=6378249.145 +rf=293.465 +towgs84=-93.799,-132.737,-219.073,1.844,-0.648,6.37,-0.169 +no_defs
8697	RSAO13	+proj=geocent +ellps=GRS80 +units=m +no_defs
8698	RSAO13	+proj=longlat +ellps=GRS80 +no_defs
8699	RSAO13	+proj=longlat +ellps=GRS80 +no_defs
8700	NAD83 / Arizona East (ft) + NAVD88 height (ft)	+proj=tmerc +lat_0=31 +lon_0=-110.166666666667 +k=0.9999 +x_0=213360 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8701	NAD83 / Arizona Central (ft) + NAVD88 height (ft)	+proj=tmerc +lat_0=31 +lon_0=-111.916666666667 +k=0.9999 +x_0=213360 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8702	NAD83 / Arizona West (ft) + NAVD88 height (ft)	+proj=tmerc +lat_0=31 +lon_0=-113.75 +k=0.999933333 +x_0=213360 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8703	NAD83 / Michigan North (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=44.7833333333333 +lon_0=-87 +lat_1=47.0833333333333 +lat_2=45.4833333333333 +x_0=7999999.999968 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8704	NAD83 / Michigan Central (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=43.3166666666667 +lon_0=-84.3666666666667 +lat_1=45.7 +lat_2=44.1833333333333 +x_0=5999999.999976 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8705	NAD83 / Michigan South (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=41.5 +lon_0=-84.3666666666667 +lat_1=43.6666666666667 +lat_2=42.1 +x_0=3999999.999984 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8706	NAD83 / Montana (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=44.25 +lon_0=-109.5 +lat_1=49 +lat_2=45 +x_0=599999.9999976 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8707	NAD83 / North Dakota North (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=47 +lon_0=-100.5 +lat_1=48.7333333333333 +lat_2=47.4333333333333 +x_0=599999.9999976 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8708	NAD83 / North Dakota South (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=45.6666666666667 +lon_0=-100.5 +lat_1=47.4833333333333 +lat_2=46.1833333333333 +x_0=599999.9999976 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8709	NAD83 / Oregon North (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=43.6666666666667 +lon_0=-120.5 +lat_1=46 +lat_2=44.3333333333333 +x_0=2500000.0001424 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8710	NAD83 / Oregon South (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=41.6666666666667 +lon_0=-120.5 +lat_1=44 +lat_2=42.3333333333333 +x_0=1500000.0001464 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8711	NAD83 / South Carolina (ft) + NAVD88 height (ft)	+proj=lcc +lat_0=31.8333333333333 +lon_0=-81 +lat_1=34.8333333333333 +lat_2=32.5 +x_0=609600 +y_0=0 +datum=NAD83 +units=ft +vunits=ft +no_defs
8712	NAD83 / Arkansas North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=34.3333333333333 +lon_0=-92 +lat_1=36.2333333333333 +lat_2=34.9333333333333 +x_0=399999.99998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8713	NAD83 / Arkansas South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=32.6666666666667 +lon_0=-92 +lat_1=34.7666666666667 +lat_2=33.3 +x_0=399999.99998984 +y_0=399999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8714	NAD83 / California zone 1 (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=39.3333333333333 +lon_0=-122 +lat_1=41.6666666666667 +lat_2=40 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8715	NAD83 / California zone 2 (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=37.6666666666667 +lon_0=-122 +lat_1=39.8333333333333 +lat_2=38.3333333333333 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8716	NAD83 / California zone 3 (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=36.5 +lon_0=-120.5 +lat_1=38.4333333333333 +lat_2=37.0666666666667 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8717	NAD83 / California zone 4 (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=35.3333333333333 +lon_0=-119 +lat_1=37.25 +lat_2=36 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8718	NAD83 / California zone 5 (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=33.5 +lon_0=-118 +lat_1=35.4666666666667 +lat_2=34.0333333333333 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8719	NAD83 / California zone 6 (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=32.1666666666667 +lon_0=-116.25 +lat_1=33.8833333333333 +lat_2=32.7833333333333 +x_0=2000000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8720	NAD83 / Colorado North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=39.3333333333333 +lon_0=-105.5 +lat_1=40.7833333333333 +lat_2=39.7166666666667 +x_0=914401.828803658 +y_0=304800.609601219 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8721	NAD83 / Colorado Central (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=37.8333333333333 +lon_0=-105.5 +lat_1=39.75 +lat_2=38.45 +x_0=914401.828803658 +y_0=304800.609601219 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8722	NAD83 / Colorado South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=36.6666666666667 +lon_0=-105.5 +lat_1=38.4333333333333 +lat_2=37.2333333333333 +x_0=914401.828803658 +y_0=304800.609601219 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8723	NAD83 / Connecticut (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=40.8333333333333 +lon_0=-72.75 +lat_1=41.8666666666667 +lat_2=41.2 +x_0=304800.609601219 +y_0=152400.30480061 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8724	NAD83 / Delaware (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=38 +lon_0=-75.4166666666667 +k=0.999995 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8725	NAD83 / Florida North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=29 +lon_0=-84.5 +lat_1=30.75 +lat_2=29.5833333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8726	NAD83 / Florida East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=24.3333333333333 +lon_0=-81 +k=0.999941177 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8727	NAD83 / Florida West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=24.3333333333333 +lon_0=-82 +k=0.999941177 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8728	NAD83 / Georgia East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=30 +lon_0=-82.1666666666667 +k=0.9999 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8729	NAD83 / Georgia West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=30 +lon_0=-84.1666666666667 +k=0.9999 +x_0=699999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8730	NAD83 / Idaho East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=41.6666666666667 +lon_0=-112.166666666667 +k=0.999947368 +x_0=200000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8731	NAD83 / Idaho Central (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=41.6666666666667 +lon_0=-114 +k=0.999947368 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8732	NAD83 / Idaho West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=41.6666666666667 +lon_0=-115.75 +k=0.999933333 +x_0=800000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8733	NAD83 / Illinois East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=36.6666666666667 +lon_0=-88.3333333333333 +k=0.999975 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8734	NAD83 / Illinois West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=36.6666666666667 +lon_0=-90.1666666666667 +k=0.999941177 +x_0=699999.99998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8735	NAD83 / Indiana East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=37.5 +lon_0=-85.6666666666667 +k=0.999966667 +x_0=99999.9998983998 +y_0=249999.9998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8736	NAD83 / Indiana West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=37.5 +lon_0=-87.0833333333333 +k=0.999966667 +x_0=900000 +y_0=249999.9998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8737	NAD83 / Iowa North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=41.5 +lon_0=-93.5 +lat_1=43.2666666666667 +lat_2=42.0666666666667 +x_0=1500000 +y_0=999999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8738	NAD83 / Iowa South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=40 +lon_0=-93.5 +lat_1=41.7833333333333 +lat_2=40.6166666666667 +x_0=500000.00001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8739	NAD83 / Kansas North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=38.3333333333333 +lon_0=-98 +lat_1=39.7833333333333 +lat_2=38.7166666666667 +x_0=399999.99998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8740	NAD83 / Kansas South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=36.6666666666667 +lon_0=-98.5 +lat_1=38.5666666666667 +lat_2=37.2666666666667 +x_0=399999.99998984 +y_0=399999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8741	NAD83 / Kentucky North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=37.5 +lon_0=-84.25 +lat_1=37.9666666666667 +lat_2=38.9666666666667 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8742	NAD83 / Kentucky South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=36.3333333333333 +lon_0=-85.75 +lat_1=37.9333333333333 +lat_2=36.7333333333333 +x_0=500000.0001016 +y_0=500000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8743	NAD83 / Louisiana North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=30.5 +lon_0=-92.5 +lat_1=32.6666666666667 +lat_2=31.1666666666667 +x_0=999999.99998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8744	NAD83 / Louisiana South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=28.5 +lon_0=-91.3333333333333 +lat_1=30.7 +lat_2=29.3 +x_0=999999.99998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8745	NAD83 / Maine East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=43.6666666666667 +lon_0=-68.5 +k=0.9999 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8746	NAD83 / Maine West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=42.8333333333333 +lon_0=-70.1666666666667 +k=0.999966667 +x_0=900000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8747	NAD83 / Maryland (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=37.6666666666667 +lon_0=-77 +lat_1=39.45 +lat_2=38.3 +x_0=399999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8748	NAD83 / Massachusetts Mainland (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=41 +lon_0=-71.5 +lat_1=42.6833333333333 +lat_2=41.7166666666667 +x_0=200000.0001016 +y_0=750000 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8749	NAD83 / Massachusetts Island (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=41 +lon_0=-70.5 +lat_1=41.4833333333333 +lat_2=41.2833333333333 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8750	NAD83 / Minnesota North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=46.5 +lon_0=-93.1 +lat_1=48.6333333333333 +lat_2=47.0333333333333 +x_0=800000.00001016 +y_0=99999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8751	NAD83 / Minnesota Central (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=45 +lon_0=-94.25 +lat_1=47.05 +lat_2=45.6166666666667 +x_0=800000.00001016 +y_0=99999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8752	NAD83 / Minnesota South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=43 +lon_0=-94 +lat_1=45.2166666666667 +lat_2=43.7833333333333 +x_0=800000.00001016 +y_0=99999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8753	NAD83 / Mississippi East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=29.5 +lon_0=-88.8333333333333 +k=0.99995 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8754	NAD83 / Mississippi West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=29.5 +lon_0=-90.3333333333333 +k=0.99995 +x_0=699999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8755	NAD83 / Nebraska (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=39.8333333333333 +lon_0=-100 +lat_1=43 +lat_2=40 +x_0=500000.00001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8756	NAD83 / Nevada East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=34.75 +lon_0=-115.583333333333 +k=0.9999 +x_0=200000.00001016 +y_0=8000000.00001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8757	NAD83 / Nevada Central (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=34.75 +lon_0=-116.666666666667 +k=0.9999 +x_0=500000.00001016 +y_0=6000000 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8758	NAD83 / Nevada West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=34.75 +lon_0=-118.583333333333 +k=0.9999 +x_0=800000.00001016 +y_0=3999999.99998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8759	NAD83 / New Hampshire (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=42.5 +lon_0=-71.6666666666667 +k=0.999966667 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8760	NAD83 / New Jersey (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=38.8333333333333 +lon_0=-74.5 +k=0.9999 +x_0=150000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8761	NAD83 / New Mexico East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=31 +lon_0=-104.333333333333 +k=0.999909091 +x_0=165000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8762	NAD83 / New Mexico Central (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=31 +lon_0=-106.25 +k=0.9999 +x_0=500000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8763	NAD83 / New Mexico West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=31 +lon_0=-107.833333333333 +k=0.999916667 +x_0=830000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8764	NAD83 / New York East (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=38.8333333333333 +lon_0=-74.5 +k=0.9999 +x_0=150000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8765	NAD83 / New York Central (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=40 +lon_0=-76.5833333333333 +k=0.9999375 +x_0=249999.9998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8766	NAD83 / New York West (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=40 +lon_0=-78.5833333333333 +k=0.9999375 +x_0=350000.0001016 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8767	NAD83 / New York Long Island (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=40.1666666666667 +lon_0=-74 +lat_1=41.0333333333333 +lat_2=40.6666666666667 +x_0=300000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8768	NAD83 / North Carolina (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=33.75 +lon_0=-79 +lat_1=36.1666666666667 +lat_2=34.3333333333333 +x_0=609601.219202438 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8769	NAD83 / Ohio North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=39.6666666666667 +lon_0=-82.5 +lat_1=41.7 +lat_2=40.4333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8770	NAD83 / Ohio South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=38 +lon_0=-82.5 +lat_1=40.0333333333333 +lat_2=38.7333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8771	NAD83 / Oklahoma North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=35 +lon_0=-98 +lat_1=36.7666666666667 +lat_2=35.5666666666667 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8772	NAD83 / Oklahoma South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=33.3333333333333 +lon_0=-98 +lat_1=35.2333333333333 +lat_2=33.9333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8773	NAD83 / Pennsylvania North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=40.1666666666667 +lon_0=-77.75 +lat_1=41.95 +lat_2=40.8833333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8774	NAD83 / Pennsylvania South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=39.3333333333333 +lon_0=-77.75 +lat_1=40.9666666666667 +lat_2=39.9333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8775	NAD83 / Rhode Island (ftUS) + NAVD88 height (ftUS)	+proj=tmerc +lat_0=41.0833333333333 +lon_0=-71.5 +k=0.99999375 +x_0=99999.99998984 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8776	NAD83 / South Dakota North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=43.8333333333333 +lon_0=-100 +lat_1=45.6833333333333 +lat_2=44.4166666666667 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8777	NAD83 / South Dakota South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=42.3333333333333 +lon_0=-100.333333333333 +lat_1=44.4 +lat_2=42.8333333333333 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8778	NAD83 / Tennessee (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=34.3333333333333 +lon_0=-86 +lat_1=36.4166666666667 +lat_2=35.25 +x_0=600000 +y_0=0 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8779	NAD83 / Texas North (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=34 +lon_0=-101.5 +lat_1=36.1833333333333 +lat_2=34.65 +x_0=200000.0001016 +y_0=999999.9998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8780	NAD83 / Texas North Central (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=31.6666666666667 +lon_0=-98.5 +lat_1=33.9666666666667 +lat_2=32.1333333333333 +x_0=600000 +y_0=2000000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8781	NAD83 / Texas Central (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=29.6666666666667 +lon_0=-100.333333333333 +lat_1=31.8833333333333 +lat_2=30.1166666666667 +x_0=699999.9998984 +y_0=3000000 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8782	NAD83 / Texas South Central (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=27.8333333333333 +lon_0=-99 +lat_1=30.2833333333333 +lat_2=28.3833333333333 +x_0=600000 +y_0=3999999.9998984 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
8783	NAD83 / Texas South (ftUS) + NAVD88 height (ftUS)	+proj=lcc +lat_0=25.6666666666667 +lon_0=-98.5 +lat_1=27.8333333333333 +lat_2=26.1666666666667 +x_0=300000 +y_0=5000000.0001016 +datum=NAD83 +units=us-ft +vunits=us-ft +no_defs
